id	label	premise	hipothesis
5737	None	The panda bear is not lying on the logs	A cute panda is lying down
5738	None	A woman is pulling volleyballs over a net	A woman is throwing volleyballs over a net
5739	None	A white and brown dog is struggling anxiously through the water	A dog that has brown and white fur is trotting in the shallows
5740	None	A man is sitting on the floor in a room and is strumming a guitar	There&#39;s no man sitting on the floor playing the guitar
5741	None	Someone is sitting at the waterfall and is looking at a woman	A woman is sitting and looking at a waterfall
5742	None	The woman is not walking the dog	A woman is walking the dog on the street
5743	None	The man is slicing the potato	The man is cooking potato wedges
5744	None	A magician is cutting a girl into two pieces like butter	A girl is cutting butter in two pieces
5745	None	A man is being stopped on a rope bridge	A boy is walking across a bridge
5746	None	The woman is playing an electric guitar	A woman is not playing an electric guitar
5747	None	A group of people are silent	Some people are singing
5748	None	A deer is jumping over a fence	A deer is jumping over the enclosure
5749	None	There&#39;s no baby playing with a dog	A wee boy is playing with a dog
5750	None	A classroom is full of students	Students are filling the classroom
5751	None	Two people in a race are turning the tires of a tractor	Two men are competing in a tire competition
5752	None	A black man in green is riding a bicycle	A man is performing a trick on a green bike
5753	None	A man is chopping a tree with an ax	A person is planting a tree.
5754	None	There is no mime acting	The men are performing on stage.
5755	None	A drunk man is milking a cat	A kitten is drinking fresh milk.
5756	None	Some boys are in front of people dancing	The boys are dancing in front of some people
5757	None	A woman is riding a watercraft	The boy is riding on a tricycle
5758	None	The woman is casting shadow	A woman is removing cosmetics from her eyelid.
5759	None	There&#39;s no woman caressing a lemur	A woman is caressing a lemur
5760	None	A boy is happily playing a piano	A piano is being played by a man
5761	None	There&#39;s no man playing the drums	A man is playing the drums
5762	None	A man is playing a guitar	A woman is playing an electric guitar
5763	None	A woman is poking an octopus	The woman is cutting cooked octopus
5764	None	There&#39;s no white cat perched in a tiny wooden closet looking out the window	A white cat perched on a tiny wooden closet is looking out the window.
5765	None	A cat is playing a keyboard	A man is playing two keyboards.
5766	None	A boy is running away from a fishing line	A boy is hanging a fishing rod and running in front of a fish
5767	None	Two people are kissing near a crowd	There&#39;s no woman being kissed by a man
5768	None	Two dogs of different breeds are looking across the street.	Along two streets, different dog breeds are being watched.
5769	None	Two men are not holding fishing rods	Two men are standing near the water and are holding fishing rods
5770	None	Some animals are playing in the water.	Some animals are out of the water.
5771	None	There&#39;s no man pointing at a car	A man is pointing to a silver sedan
5772	None	Two kids are lying in the snow and are making snow angels	Two people wearing snow clothes are on the ground making snow angels
5773	None	Five kids are standing in front of a wooden cabin	Five kids are standing together and one child has a pistol
5774	None	A man is screaming	There&#39;s no man shouting
5775	None	The young boy is running by the waves of the ocean	A boy is waving from the ocean to some young runners
5776	None	A man is tying a shoe	There&#39;s no man tying a shoe
5777	None	A machine is sharpening a pencil	The machine is not sharpening a pencil
5778	None	A young child is wearing green boots and playing in a muddy puddle	A young child is wearing boots made of green rubber and is playing in a mud puddle
5779	None	A man is opening a package that does not contain headphones.	A man is opening a package containing headphones
5780	None	Two people are in the snow without wearing camouflage clothing	Two people are walking two dogs with golden fur in the snow
5781	None	A man is praying	A man is performing a dance
5782	None	Some swimmers are competing in a lake	Several swimmers are jumping in the water
5783	None	Two young children are eating rolls	Two small children are eating in a very tiny cart full of curls
5784	None	Jockeys are running horses in the field, which is completely green	Some horses are resting on the green grass.
5785	None	The children of the family are playing and waiting	Three asian kids are dancing and there is no man looking
5786	None	The elephant is being led over a woman	The elephant is being ridden by the woman
5787	None	The woman is removing makeup	A woman is casting a shadow
5788	None	A child is playing an instrument	A child is practicing with an instrument.
5789	None	Football player is not kicking the ball between someone&#39;s legs	The soccer player is kicking the ball between someone&#39;s legs
5790	None	A person wearing cycling clothes is standing firmly in front of the mountains.	A group of people are equipped with safety equipment.
5791	None	A man is gathering dough	A man is spreading dough
5792	None	A person is cutting mushrooms with a knife.	There is no person cutting some mushrooms
5793	None	The woman is slicing an onion	The woman is not slicing onions
5794	None	Someone is slicing a tomato	The person is quickly slicing a vegetable
5795	None	The woman is playing an electric guitar	A man is holding an acoustic guitar.
5796	None	The woman with the knife is not slicing a pepper	The woman with a knife is slicing a pepper
5797	None	A chimpanzee is aggressively kicking the target	The woman is pouring oil in a sautese
5798	None	One dog is jumping high in the air and another is watching	Two dogs are sleeping near a tree
5799	None	Two dogs are fighting and hugging	A brown dog is helping another animal in front of the pants man
5800	None	A lion is tiredly walking anxiously in a cage.	A lion is slowly moving
5801	None	A big green ball is hitting a potato	A big potato is hitting a green ball
5802	None	The man is playing the piano with his nose	There&#39;s no man playing the piano with his nose
5803	None	Two kids are lying in the snow and are making snow angels	No one in snow clothes is lying in the snow and making snow angels
5804	None	No one is playing on a trampoline	Some kids are jumping on a trampoline.
5805	None	Three young men are running, jumping and kicking near a vending machine.	Three young men are running, jumping and kicking furiously near a vending machine.
5806	None	A woman is peeling a potato	A potato peel is falling on a woman
5807	None	A player is throwing the ball	A player is running with the ball
5808	None	The man is erasing another man&#39;s work on the blackboard	Woman is erasing the drawing on the board
